PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3022,Civil Engineering Technicians,detailed,"2,810",8.6,0.486,0.95,35.98,"74,850",3.7,20.66,28.54,35.68,44.59,49.97,"42,970","59,360","74,210","92,750","103,930",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3023,Electrical and Electronics Engineering Technicians,detailed,"5,860",7.1,1.013,1.05,29.97,"62,350",1.9,16.66,22.25,29.59,36.85,45.07,"34,650","46,280","61,540","76,640","93,750",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3024,Electro-Mechanical Technicians,detailed,740,33.0,0.128,1.32,27.11,"56,400",3.4,16.04,21.22,26.71,30.76,38.67,"33,370","44,130","55,560","63,970","80,440",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3025,Environmental Engineering Technicians,detailed,500,19.3,0.087,0.73,34.37,"71,490",5.4,19.23,25.63,30.09,41.10,56.00,"40,000","53,320","62,590","85,490","116,490",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3026,Industrial Engineering Technicians,detailed,"1,510",11.7,0.260,0.58,33.37,"69,410",2.5,18.11,24.00,31.93,42.58,50.50,"37,670","49,920","66,420","88,570","105,030",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3027,Mechanical Engineering Technicians,detailed,"1,700",16.0,0.294,0.91,30.51,"63,450",1.9,18.26,24.49,31.01,37.02,42.79,"37,980","50,950","64,490","77,000","89,000",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,"2,730",10.4,0.472,0.89,32.64,"67,900",1.9,18.11,24.04,31.92,41.01,48.39,"37,670","50,000","66,400","85,310","100,660",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3031,Surveying and Mapping Technicians,detailed,960,13.6,0.167,0.43,33.55,"69,780",4.6,15.33,27.22,34.27,42.13,47.87,"31,890","56,620","71,280","87,620","99,580",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-0000,"Life, Physical, and Social Science Occupations",major,"47,570",6.1,8.225,1.00,36.65,"76,230",2.0,16.80,22.84,33.62,47.08,59.46,"34,950","47,500","69,930","97,930","123,680",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1012,Food Scientists and Technologists,detailed,410,14.9,0.072,0.71,30.56,"63,560",3.1,17.50,22.96,28.21,36.87,47.07,"36,410","47,760","58,680","76,680","97,910",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1013,Soil and Plant Scientists,detailed,350,35.6,0.061,0.58,37.23,"77,440",16.5,16.14,23.14,34.60,45.24,65.31,"33,560","48,130","71,960","94,100","135,840",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1021,Biochemists and Biophysicists,detailed,830,24.7,0.143,0.69,47.95,"99,740",7.7,23.30,28.52,38.04,57.45,89.02,"48,450","59,330","79,130","119,490","185,160",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1022,Microbiologists,detailed,"1,060",9.4,0.184,1.19,37.12,"77,220",4.7,19.91,24.93,32.97,46.68,60.89,"41,410","51,850","68,580","97,100","126,660",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1023,Zoologists and Wildlife Biologists,detailed,**,**,**,**,30.86,"64,200",5.0,21.17,23.43,27.44,31.73,52.00,"44,030","48,740","57,070","66,000","108,150",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1029,"Biological Scientists, All Other",detailed,"1,610",8.7,0.278,1.11,37.25,"77,490",2.4,21.80,28.95,38.02,44.10,49.38,"45,350","60,210","79,080","91,730","102,720",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1031,Conservation Scientists,detailed,70,19.8,0.012,0.08,39.14,"81,410",5.0,21.25,25.88,38.01,49.54,64.05,"44,190","53,840","79,060","103,050","133,210",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1032,Foresters,detailed,50,18.4,0.008,0.14,41.12,"85,530",3.7,22.39,29.79,43.51,52.07,58.92,"46,570","61,960","90,500","108,310","122,550",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1041,Epidemiologists,detailed,180,11.1,0.032,0.79,38.41,"79,900",4.1,24.64,29.73,39.37,46.26,52.36,"51,250","61,840","81,890","96,230","108,920",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1042,"Medical Scientists, Except Epidemiologists",detailed,"6,990",12.0,1.208,1.56,43.18,"89,810",3.1,22.67,31.17,41.97,53.72,61.95,"47,140","64,830","87,290","111,750","128,860",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1099,"Life Scientists, All Other",detailed,420,43.9,0.072,1.28,46.00,"95,670",4.0,22.40,35.64,44.29,55.36,74.52,"46,590","74,120","92,130","115,150","155,000",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2011,Astronomers,detailed,100,36.5,0.017,1.27,58.00,"120,650",15.1,30.31,38.47,50.87,81.68,95.84,"63,050","80,010","105,820","169,890","199,340",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2012,Physicists,detailed,480,7.3,0.082,0.69,41.89,"87,130",9.7,22.57,26.66,35.29,53.01,72.04,"46,940","55,450","73,400","110,260","149,840",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2021,Atmospheric and Space Scientists,detailed,150,15.4,0.026,0.37,36.62,"76,160",8.0,25.26,29.78,34.38,38.80,56.17,"52,530","61,940","71,520","80,690","116,840",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2031,Chemists,detailed,"3,000",9.5,0.519,0.84,36.12,"75,130",2.6,19.38,23.57,32.84,46.82,57.40,"40,300","49,030","68,300","97,390","119,390",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2032,Materials Scientists,detailed,510,38.3,0.087,1.58,43.36,"90,190",4.8,24.50,30.63,40.45,54.80,65.92,"50,970","63,720","84,130","113,990","137,110",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,"3,900",7.5,0.674,1.12,40.51,"84,260",2.1,22.58,31.59,38.34,49.54,60.04,"46,960","65,700","79,740","103,040","124,890",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,"1,230",17.3,0.214,0.99,37.42,"77,840",6.4,13.93,24.86,35.28,51.51,60.55,"28,970","51,710","73,380","107,150","125,940",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2043,Hydrologists,detailed,70,39.3,0.012,0.26,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2099,"Physical Scientists, All Other",detailed,300,18.2,0.052,0.39,51.94,"108,040",6.2,22.91,36.22,53.97,64.78,75.67,"47,660","75,330","112,260","134,750","157,380",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3011,Economists,detailed,490,27.7,0.084,0.61,69.08,"143,680",8.3,26.72,40.28,62.00,88.95,#,"55,570","83,780","128,960","185,020",#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3022,Survey Researchers,detailed,590,23.3,0.101,1.19,31.27,"65,030",3.2,18.42,22.25,28.11,38.21,51.05,"38,320","46,280","58,470","79,480","106,180",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3031,"Clinical, Counseling, and School Psychologists",detailed,"6,080",10.2,1.051,1.37,41.94,"87,240",3.9,20.34,29.75,42.22,50.21,59.91,"42,310","61,880","87,810","104,440","124,600",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3039,"Psychologists, All Other",detailed,520,21.4,0.089,0.94,67.97,"141,390",18.8,23.59,48.35,57.41,73.58,#,"49,070","100,560","119,410","153,040",#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3041,Sociologists,detailed,290,19.3,0.050,2.46,56.44,"117,400",10.4,24.45,39.21,53.80,71.29,89.38,"50,850","81,550","111,900","148,290","185,910",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3051,Urban and Regional Planners,detailed,"1,990",11.2,0.344,1.39,44.43,"92,420",2.9,27.20,32.23,41.90,53.90,65.37,"56,570","67,030","87,150","112,100","135,960",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3091,Anthropologists and Archeologists,detailed,380,30.6,0.066,1.43,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3099,"Social Scientists and Related Workers, All Other",detailed,"1,540",38.4,0.267,1.03,28.05,"58,340",6.3,14.46,18.90,24.99,34.96,46.84,"30,070","39,320","51,970","72,720","97,430",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4011,Agricultural and Food Science Technicians,detailed,520,25.9,0.089,0.61,19.46,"40,480",6.6,12.10,14.53,18.44,22.65,27.33,"25,160","30,210","38,360","47,100","56,840",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4021,Biological Technicians,detailed,"3,190",22.2,0.551,1.04,25.29,"52,600",3.0,14.47,18.39,23.54,30.91,38.43,"30,090","38,250","48,950","64,300","79,940",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4031,Chemical Technicians,detailed,"2,430",11.6,0.420,0.90,20.73,"43,130",3.2,12.30,14.49,18.23,25.46,33.70,"25,580","30,140","37,910","52,960","70,090",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4041,Geological and Petroleum Technicians,detailed,360,31.5,0.062,0.58,20.78,"43,220",11.7,10.70,11.75,17.66,26.44,36.43,"22,260","24,430","36,730","54,990","75,780",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4061,Social Science Research Assistants,detailed,"1,290",26.0,0.222,1.04,25.22,"52,450",5.2,13.71,16.43,22.24,32.73,42.43,"28,510","34,170","46,270","68,090","88,240",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,"1,120",17.2,0.193,0.82,25.70,"53,460",3.0,13.90,19.53,24.64,31.03,38.12,"28,910","40,620","51,250","64,550","79,290",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4092,Forensic Science Technicians,detailed,940,2.2,0.162,1.54,42.99,"89,410",3.9,26.77,33.16,43.06,54.94,60.21,"55,680","68,970","89,570","114,270","125,230",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4093,Forest and Conservation Technicians,detailed,630,14.8,0.108,0.51,20.31,"42,250",2.7,14.06,15.78,18.80,24.36,28.55,"29,250","32,830","39,090","50,660","59,390",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,"2,550",29.9,0.441,0.90,22.24,"46,260",4.4,11.25,16.07,21.48,26.95,34.17,"23,400","33,430","44,690","56,060","71,070",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-0000,Community and Social Service Occupations,major,"85,010",3.1,14.698,1.02,27.54,"57,280",3.3,13.29,17.44,24.48,35.36,45.92,"27,640","36,280","50,920","73,550","95,510",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1011,Substance Abuse and Behavioral Disorder Counselors,detailed,"2,960",17.0,0.511,0.79,19.74,"41,050",3.3,10.56,14.52,17.86,22.94,30.75,"21,970","30,200","37,140","47,720","63,960",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,"10,010",9.5,1.730,0.93,32.17,"66,920",3.9,14.82,20.99,29.88,44.01,50.84,"30,830","43,650","62,160","91,540","105,750",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1013,Marriage and Family Therapists,detailed,"4,080",14.8,0.705,2.68,25.16,"52,330",2.9,16.27,20.35,24.20,29.40,35.87,"33,840","42,320","50,330","61,150","74,610",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1014,Mental Health Counselors,detailed,"5,790",9.5,1.001,1.01,24.40,"50,760",11.9,13.33,16.05,20.35,30.72,43.38,"27,720","33,380","42,320","63,910","90,230",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1015,Rehabilitation Counselors,detailed,"3,580",11.9,0.619,0.84,17.20,"35,770",4.7,10.53,11.60,14.41,20.78,29.70,"21,900","24,140","29,970","43,210","61,780",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1019,"Counselors, All Other",detailed,510,19.8,0.088,0.43,22.53,"46,850",4.6,10.01,16.15,23.30,28.35,33.06,"20,820","33,600","48,470","58,960","68,750",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1021,"Child, Family, and School Social Workers",detailed,"14,310",4.8,2.474,1.16,28.69,"59,660",6.2,15.30,18.08,26.40,39.69,47.03,"31,830","37,610","54,900","82,550","97,830",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1022,Healthcare Social Workers,detailed,"5,850",6.7,1.011,0.89,33.22,"69,090",2.3,19.46,25.12,32.58,40.28,47.87,"40,480","52,250","67,770","83,790","99,560",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1023,Mental Health and Substance Abuse Social Workers,detailed,"4,370",18.3,0.756,0.93,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1029,"Social Workers, All Other",detailed,"2,180",5.7,0.377,0.89,32.19,"66,950",3.4,22.32,27.60,32.99,37.10,40.66,"46,420","57,400","68,620","77,160","84,570",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1091,Health Educators,detailed,"3,090",11.4,0.534,1.30,29.64,"61,650",3.2,16.40,20.37,27.10,37.14,48.06,"34,110","42,370","56,360","77,240","99,970",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1092,Probation Officers and Correctional Treatment Specialists,detailed,"3,750",2.2,0.648,1.04,39.61,"82,380",3.5,26.99,33.53,41.26,47.14,49.51,"56,130","69,730","85,810","98,060","102,980",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1093,Social and Human Service Assistants,detailed,"15,840",10.0,2.739,1.07,21.38,"44,460",5.2,11.94,15.02,19.30,26.35,33.38,"24,840","31,240","40,150","54,800","69,440",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1094,Community Health Workers,detailed,"1,690",13.2,0.292,0.79,22.43,"46,650",3.4,13.28,16.66,20.80,27.15,34.35,"27,610","34,660","43,270","56,480","71,450",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1099,"Community and Social Service Specialists, All Other",detailed,"3,440",8.4,0.594,0.91,26.28,"54,660",5.2,10.73,18.19,25.90,34.45,39.38,"22,320","37,830","53,880","71,660","81,910",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-2011,Clergy,detailed,"1,760",10.6,0.304,0.87,29.41,"61,160",5.1,14.74,18.52,25.88,34.91,48.05,"30,660","38,530","53,840","72,620","99,940",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-2021,"Directors, Religious Activities and Education",detailed,"1,440",17.6,0.249,1.70,25.01,"52,010",6.6,11.08,15.44,22.07,28.76,42.33,"23,050","32,120","45,900","59,820","88,050",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-2099,"Religious Workers, All Other",detailed,380,28.2,0.065,1.10,24.67,"51,300",15.2,10.01,12.33,17.82,30.76,53.37,"20,820","25,650","37,070","63,970","111,020",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-0000,Legal Occupations,major,"51,820",2.6,8.959,1.17,60.74,"126,340",2.8,18.71,28.55,49.61,81.51,#,"38,910","59,390","103,200","169,540",#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-1011,Lawyers,detailed,"32,980",4.2,5.702,1.29,79.50,"165,350",2.8,34.38,49.13,70.95,99.38,#,"71,520","102,190","147,580","206,720",#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-1012,Judicial Law Clerks,detailed,**,**,**,**,24.99,"51,980",4.1,19.48,20.89,23.25,30.09,34.38,"40,520","43,460","48,370","62,590","71,500",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-1022,"Arbitrators, Mediators, and Conciliators",detailed,390,45.7,0.068,1.52,42.26,"87,900",14.1,21.85,27.18,36.34,53.85,66.05,"45,450","56,540","75,600","112,010","137,380",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,170,9.7,0.030,0.15,90.38,"188,000",8.1,87.28,87.28,87.29,91.91,#,"181,540","181,550","181,560","191,170",#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-2011,Paralegals and Legal Assistants,detailed,"12,290",8.8,2.125,1.08,26.01,"54,110",3.0,13.20,17.48,24.76,33.30,40.13,"27,460","36,360","51,500","69,260","83,470",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-2091,Court Reporters,detailed,**,**,**,**,28.29,"58,850",6.2,20.31,21.58,23.70,36.41,43.75,"42,240","44,880","49,300","75,740","91,000",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-2093,"Title Examiners, Abstractors, and Searchers",detailed,"2,090",28.6,0.362,0.93,25.68,"53,410",8.5,16.33,19.52,23.39,28.78,38.54,"33,960","40,610","48,640","59,870","80,160",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-2099,"Legal Support Workers, All Other",detailed,"2,810",16.9,0.486,1.52,24.90,"51,800",4.3,11.32,16.67,24.82,29.99,37.92,"23,550","34,670","51,620","62,380","78,870",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-0000,"Education, Training, and Library Occupations",major,"332,170",1.7,57.432,0.93,31.04,"64,560",2.5,12.80,17.37,26.39,39.94,50.58,"26,610","36,140","54,890","83,070","105,200",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1011,"Business Teachers, Postsecondary",detailed,"1,760",12.0,0.304,0.51,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1021,"Computer Science Teachers, Postsecondary",detailed,950,16.8,0.165,0.71,*,"124,320",6.1,*,*,*,*,*,"51,750","74,440","115,710","164,940","201,020",TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1022,"Mathematical Science Teachers, Postsecondary",detailed,"1,890",7.4,0.327,0.88,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1031,"Architecture Teachers, Postsecondary",detailed,130,40.0,0.023,0.43,*,"100,800",3.8,*,*,*,*,*,"53,440","67,480","89,510","120,780","172,230",TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1032,"Engineering Teachers, Postsecondary",detailed,590,12.0,0.101,0.38,*,"130,050",3.8,*,*,*,*,*,"51,030","85,230","125,930","172,270","201,370",TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,100,28.7,0.017,0.23,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1042,"Biological Science Teachers, Postsecondary",detailed,"1,640",31.4,0.283,0.78,*,"131,170",4.6,*,*,*,*,*,"54,860","80,080","115,530","163,730",#,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,570,20.5,0.099,1.28,*,"113,410",9.1,*,*,*,*,*,"43,640","63,040","97,340","151,460","200,910",TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1052,"Chemistry Teachers, Postsecondary",detailed,590,9.9,0.103,0.68,*,"124,130",4.1,*,*,*,*,*,"48,700","72,990","111,760","165,330","203,900",TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1053,"Environmental Science Teachers, Postsecondary",detailed,80,36.7,0.014,0.36,*,"97,740",14.9,*,*,*,*,*,"45,120","57,790","81,600","130,900","162,540",TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1054,"Physics Teachers, Postsecondary",detailed,410,6.4,0.071,0.70,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,170,10.3,0.030,0.74,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,420,13.4,0.073,1.14,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1063,"Economics Teachers, Postsecondary",detailed,300,15.4,0.051,0.55,*,"128,310",7.7,*,*,*,*,*,"47,500","64,670","100,560","159,800",#,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1064,"Geography Teachers, Postsecondary",detailed,140,14.3,0.025,0.85,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1065,"Political Science Teachers, Postsecondary",detailed,400,16.9,0.069,0.58,*,"121,980",6.4,*,*,*,*,*,"48,160","70,230","100,000","161,190",#,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1066,"Psychology Teachers, Postsecondary",detailed,"1,650",15.2,0.286,1.07,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1067,"Sociology Teachers, Postsecondary",detailed,330,15.3,0.057,0.54,*,"111,010",5.7,*,*,*,*,*,"48,750","68,090","94,040","137,340","193,040",TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,930,11.7,0.161,1.69,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1071,"Health Specialties Teachers, Postsecondary",detailed,"4,240",16.8,0.734,0.55,*,"157,620",7.9,*,*,*,*,*,"55,980","81,610","141,340","204,880",#,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,"1,690",20.5,0.292,0.73,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1081,"Education Teachers, Postsecondary",detailed,"1,340",17.4,0.233,0.55,*,"74,400",5.6,*,*,*,*,*,"33,640","42,530","63,840","92,530","132,790",TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,270,23.9,0.047,0.45,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1112,"Law Teachers, Postsecondary",detailed,450,27.3,0.078,0.68,*,"143,620",7.8,*,*,*,*,*,"48,570","77,520","138,930","191,110",#,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1113,"Social Work Teachers, Postsecondary",detailed,100,46.8,0.017,0.20,*,"81,790",14.3,*,*,*,*,*,"40,320","47,390","61,160","103,810","151,300",TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,"5,690",14.9,0.984,1.39,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1122,"Communications Teachers, Postsecondary",detailed,"1,080",17.6,0.187,0.93,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1123,"English Language and Literature Teachers, Postsecondary",detailed,"2,650",12.2,0.459,0.90,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,"1,410",13.1,0.245,1.20,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
